Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
295,34.785054261852174,13,449,45,5.385164807134504,1713,473,185,0,0,2,1,1
295,35.199431813596085,14,455,43,5.5677643628300215,1527,473,268,0,0,2,1,1
295,38.13135192987524,15,444,44,6.708203932499369,1741,466,160,0,0,2,1,1
295,38.93584466786357,16,435,49,6.082762530298219,1775,472,99,0,0,2,1,1
295,40.792156108742276,17,432,51,5.291502622129181,1788,474,77,0,0,2,1,1
295,43.12771730569565,18,434,47,5.477225575051661,1775,465,87,0,0,2,1,1
295,42.871902220452036,19,421,53,5.744562646538029,1788,469,27,0,0,2,1,1
295,42.69660408041839,20,409,56,5.385164807134504,1788,465,0,0,0,2,1,1
295,42.01190307520001,21,402,62,4.795831523312719,1788,473,0,0,0,2,1,1
295,40.149719799769464,22,397,66,4.0,1788,477,0,0,0,2,1,1
295,36.373066958946424,23,392,69,3.7416573867739413,1788,478,0,0,0,2,1,1
307,33.823069050575526,0,391,69,3.872983346207417,1788,477,0,0,0,2,1,1
307,27.54995462791182,1,388,71,2.449489742783178,1788,478,0,0,0,2,1,1
307,24.392621835300936,2,384,75,2.449489742783178,1788,482,0,0,0,2,1,1
307,20.615528128088304,3,379,76,1.0,1770,479,0,0,0,2,1,1
307,17.0,4,375,77,2.23606797749979,1516,477,0,0,0,2,1,1
307,13.674794331177344,5,370,79,2.449489742783178,930,476,0,0,0,2,1,1
307,15.556349186104045,6,367,79,2.449489742783178,895,473,0,0,0,2,1,1
307,19.493588689617926,7,370,76,2.23606797749979,883,470,11,0,0,2,1,1
307,23.727621035409346,8,384,65,3.1622776601683795,1283,462,77,0,0,2,1,1
307,26.77685567799177,9,405,55,3.4641016151377544,1773,459,148,0,0,2,1,1
307,25.96150997149434,10,426,44,4.0,1788,449,219,0,0,2,1,1
307,27.94637722496424,11,443,37,4.123105625617661,1778,442,273,0,0,2,1,1
307,32.49615361854384,12,452,33,4.47213595499958,1763,436,250,0,0,2,1,1
307,25.495097567963924,13,441,45,5.916079783099616,1788,466,115,0,0,2,1,1
307,20.396078054371138,14,421,60,6.0,1123,486,56,1,0,2,1,1
307,27.784887978899608,15,406,55,4.242640687119285,1719,460,59,0,0,2,1,1
307,31.827660925679098,16,398,47,4.795831523312719,1788,432,50,1,0,2,1,1
307,36.823905279043935,17,398,49,3.4641016151377544,1788,437,52,0,0,2,1,1
307,37.749172176353746,18,397,58,2.449489742783178,1788,459,36,0,0,2,1,1
307,38.98717737923585,19,390,60,4.358898943540674,1788,457,8,0,0,2,1,1
307,39.71145930332956,20,387,55,2.8284271247461903,1788,442,0,0,0,2,1,1
307,35.369478367654786,21,388,56,3.3166247903554,1788,445,0,0,0,2,1,1
307,27.477263328068172,22,375,72,3.1622776601683795,1598,468,0,12,0,2,1,1
307,18.627936010197157,23,371,75,3.0,909,469,0,5,0,2,1,1
319,18.0,0,368,76,3.1622776601683795,1788,468,0,0,0,2,1,1
319,7.745966692414834,1,368,80,2.23606797749979,123,476,0,14,0,2,1,1
319,6.557438524302,2,366,88,2.6457513110645907,200,488,0,9,0,2,1,1
319,4.58257569495584,3,366,88,2.0,90,488,0,14,0,2,1,1
319,5.0990195135927845,4,368,88,1.0,145,490,0,23,0,2,1,1
319,6.082762530298219,5,368,88,2.0,266,490,0,21,0,2,1,1
319,6.782329983125268,6,369,89,2.6457513110645907,494,492,0,9,0,2,1,1
319,10.099504938362077,7,371,89,2.23606797749979,184,494,2,18,0,2,1,1
319,18.083141320025124,8,376,88,3.605551275463989,863,497,17,5,0,2,1,1
319,8.602325267042627,9,378,88,3.0,1343,499,19,5,0,2,1,1
319,10.14889156509222,10,380,88,3.1622776601683795,1065,501,29,20,0,2,1,1
319,12.12435565298214,11,383,87,4.0,471,503,36,5,0,2,1,1
319,11.661903789690601,12,389,81,3.7416573867739413,1751,498,102,9,0,2,1,1
319,12.165525060596439,13,392,83,3.4641016151377544,337,505,109,5,0,2,1,1
319,15.165750888103101,14,396,80,3.872983346207417,1241,503,123,5,0,2,1,1
319,24.0,15,407,78,3.872983346207417,980,510,144,0,0,2,1,1
319,29.563490998188964,16,410,76,3.4641016151377544,970,510,99,0,0,2,1,1
319,36.359317925395686,17,412,73,3.0,1788,506,67,0,0,2,1,1
319,43.61192497471305,18,411,74,2.8284271247461903,1735,507,26,0,0,2,1,1
319,39.179076048319466,19,410,74,2.0,1788,506,10,0,0,2,1,1
319,38.61346915261564,20,407,76,2.6457513110645907,1788,507,1,0,0,2,1,1
319,40.496913462633174,21,402,79,2.8284271247461903,1788,507,0,0,0,2,1,1
319,38.72983346207417,22,398,79,2.449489742783178,1788,503,0,0,0,2,1,1
319,33.1058907144937,23,399,78,2.449489742783178,1788,503,0,0,0,2,1,1
331,29.30870177950569,0,398,79,2.449489742783178,1788,503,0,0,0,2,1,1
331,25.41653005427767,1,394,85,2.449489742783178,1788,510,0,0,0,2,1,1
331,21.908902300206645,2,395,79,2.449489742783178,1788,500,0,0,0,2,1,1
331,16.73320053068151,3,392,84,2.449489742783178,1788,507,0,0,0,2,1,1
331,14.106735979665885,4,389,86,2.0,1707,507,0,0,0,2,1,1
331,14.730919862656235,5,388,87,1.7320508075688772,1403,508,0,0,0,2,1,1
331,24.020824298928627,6,388,81,2.449489742783178,976,497,0,0,0,2,1,1
331,34.08812109811862,7,389,79,2.8284271247461903,1788,495,6,0,0,2,1,1
331,41.19465984809196,8,397,74,2.8284271247461903,1786,493,32,0,0,2,1,1
331,29.223278392404914,9,405,71,3.4641016151377544,1500,495,57,0,0,2,1,1
331,25.748786379167466,10,417,66,2.6457513110645907,1783,496,96,0,0,2,1,1
331,20.248456731316587,11,422,70,4.123105625617661,1688,509,90,0,0,2,1,1
331,4.898979485566356,12,415,80,3.7416573867739413,224,522,32,18,0,2,1,1
331,5.477225575051661,13,409,88,2.23606797749979,619,530,10,41,0,2,1,1
331,11.180339887498949,14,412,88,2.23606797749979,620,533,36,25,0,2,1,1
331,11.0,15,415,87,2.449489742783178,1545,535,51,5,0,2,1,1
331,7.681145747868608,16,413,88,2.6457513110645907,1003,534,17,20,0,2,1,1
331,6.164414002968976,17,411,87,4.242640687119285,437,531,14,20,0,2,1,1
331,9.746794344808963,18,406,88,2.8284271247461903,27,527,1,54,0,2,1,1
331,9.1104335791443,19,402,89,2.8284271247461903,1582,525,0,34,0,2,1,1
331,3.0,20,396,88,5.744562646538029,74,517,0,50,0,2,1,1
331,11.0,21,392,89,4.58257569495584,973,515,0,59,0,2,1,1
331,7.937253933193772,22,392,88,3.605551275463989,1788,513,0,5,0,2,1,1
331,7.615773105863909,23,391,88,3.1622776601683795,469,512,0,23,0,2,1,1
342,14.38749456993816,0,390,87,1.7320508075688772,1788,510,0,9,0,2,1,1
342,18.24828759089466,1,391,88,2.23606797749979,1788,512,0,5,0,2,1,1
342,15.556349186104045,2,405,82,6.0,1527,516,0,0,0,2,1,1
342,13.038404810405298,3,408,78,6.557438524302,1773,511,0,0,0,2,1,1
342,11.269427669584644,4,409,77,6.324555320336759,1756,510,0,0,0,2,1,1
342,10.392304845413264,5,409,78,6.0,1754,512,0,0,0,2,1,1
342,18.57417562100671,6,410,76,6.164414002968976,1788,510,0,0,0,2,1,1
342,29.171904291629644,7,413,76,5.477225575051661,1788,512,2,0,0,2,1,1
342,38.97435053981015,8,416,74,5.830951894845301,1770,511,14,0,0,2,1,1
342,29.257477676655586,9,421,70,5.196152422706632,1751,508,30,0,0,2,1,1
342,25.199206336708304,10,427,69,5.196152422706632,1788,512,44,0,0,2,1,1
342,25.768197453450252,11,432,65,5.656854249492381,1788,508,45,0,0,2,1,1
342,25.317977802344327,12,437,63,6.48074069840786,1777,508,54,0,0,2,1,1
342,23.173260452512935,13,434,66,6.082762530298219,1760,512,28,0,0,2,1,1
342,22.090722034374522,14,431,68,5.916079783099616,1753,514,11,0,0,2,1,1
342,24.06241883103193,15,432,68,5.0,1725,515,26,0,0,2,1,1
342,13.856406460551018,16,433,67,6.164414002968976,1663,513,21,0,0,2,1,1
342,12.609520212918492,17,409,84,3.0,1255,523,0,14,0,2,1,1
342,7.483314773547883,18,402,87,1.4142135623730951,830,522,0,14,0,2,1,1
342,4.795831523312719,19,398,88,1.7320508075688772,207,519,0,33,0,2,1,1
342,4.242640687119285,20,397,89,2.449489742783178,9,520,0,56,0,2,1,1
342,4.58257569495584,21,400,89,2.449489742783178,291,523,0,30,0,2,1,1
342,8.54400374531753,22,406,88,4.58257569495584,862,527,0,26,0,2,1,1
342,14.035668847618199,23,405,85,3.0,1598,521,0,9,0,2,1,1
353,14.594519519326424,0,410,85,5.291502622129181,1086,526,0,0,0,2,1,1
353,9.899494936611665,1,412,83,4.69041575982343,954,525,0,5,0,2,1,1
353,8.888194417315589,2,410,87,3.1622776601683795,221,530,0,33,0,2,1,1
353,8.94427190999916,3,404,88,5.0,1777,525,0,14,0,2,1,1
353,6.4031242374328485,4,402,87,2.0,1587,522,0,0,0,2,1,1
353,8.48528137423857,5,403,88,3.0,1160,524,0,5,0,2,1,1
353,16.852299546352718,6,405,87,4.0,1025,525,0,0,0,2,1,1
353,27.586228448267445,7,406,87,3.7416573867739413,859,526,4,0,0,2,1,1
353,36.069377593742864,8,409,87,3.1622776601683795,725,529,19,0,0,2,1,1
353,28.89636655359978,9,413,83,3.3166247903554,635,526,39,0,0,2,1,1
353,24.186773244895647,10,424,72,3.872983346207417,706,515,105,0,0,2,1,1
353,26.60826939130014,11,425,73,5.0990195135927845,682,518,59,0,0,2,1,1
353,27.53179979587241,12,433,65,5.0,756,509,94,0,0,2,1,1
353,29.223278392404914,13,445,57,4.69041575982343,840,502,181,0,0,2,1,1
353,28.74021572639983,14,438,57,5.291502622129181,828,495,76,0,0,2,1,1
353,31.144823004794873,15,435,60,5.916079783099616,802,500,95,0,0,2,1,1
353,33.52610922848042,16,439,59,4.58257569495584,871,501,146,0,0,2,1,1
353,37.68288736283355,17,431,64,5.0990195135927845,757,505,37,0,0,2,1,1
353,41.54515615568198,18,424,63,4.898979485566356,897,496,19,0,0,2,1,1
353,40.049968789001575,19,414,65,4.58257569495584,935,491,0,5,0,2,1,1
353,39.83716857408418,20,412,61,3.4641016151377544,1190,480,0,0,0,2,1,1
353,40.28647415696737,21,411,63,3.7416573867739413,1112,484,0,0,0,2,1,1
353,38.8329756778952,22,409,62,3.872983346207417,1133,479,0,0,0,2,1,1
353,33.95585369269929,23,406,62,2.8284271247461903,1349,476,0,0,0,2,1,1
362,29.154759474226502,0,402,66,4.123105625617661,1012,481,0,0,0,2,1,1
362,25.39685019840059,1,400,68,3.3166247903554,929,484,0,0,0,2,1,1
362,19.493588689617926,2,397,70,2.0,877,485,0,0,0,2,1,1
362,17.204650534085253,3,396,72,4.123105625617661,899,488,0,0,0,2,1,1
362,13.0,4,395,74,4.0,932,491,0,0,0,2,1,1
362,14.696938456699069,5,394,75,2.23606797749979,856,492,0,0,0,2,1,1
362,20.85665361461421,6,392,74,0.0,1055,488,0,0,0,2,1,1
362,28.583211855912904,7,392,74,2.449489742783178,956,488,1,0,0,2,1,1
362,39.84971769034255,8,394,71,1.4142135623730951,897,484,27,1,0,2,1,1
362,32.17141588429082,9,404,60,3.0,1455,470,76,0,0,2,1,1
362,28.0,10,418,44,4.795831523312719,1633,442,181,0,0,2,1,1
362,29.274562336608895,11,430,42,5.196152422706632,1713,447,265,0,0,2,1,1
362,31.144823004794873,12,441,38,5.385164807134504,1693,444,299,0,0,2,1,1
362,30.870698080866262,13,450,37,5.0990195135927845,1605,449,310,0,0,2,1,1
362,31.22498999199199,14,456,32,4.358898943540674,1716,436,300,0,0,2,1,1
362,33.19638534539566,15,466,32,5.0,1653,445,272,0,0,2,1,1
362,36.87817782917155,16,460,42,5.477225575051661,1788,474,227,0,0,2,1,1
362,41.400483088968905,17,454,40,5.291502622129181,1757,462,157,0,0,2,1,1
362,46.08687448721165,18,447,48,4.898979485566356,1788,480,84,0,0,2,1,1
362,44.96665431183423,19,428,60,4.795831523312719,1788,493,18,0,0,2,1,1
362,42.46174749112429,20,417,65,4.0,1788,494,0,0,0,2,1,1
362,41.94043395102154,21,408,69,3.4641016151377544,1788,494,0,0,0,2,1,1
362,40.7308237088326,22,404,71,3.0,1641,494,0,0,0,2,1,1
362,36.05551275463989,23,401,72,2.449489742783178,1681,493,0,0,0,2,1,1
8,32.57299494980466,0,395,74,2.23606797749979,1675,491,0,0,0,0,1,1
8,31.0322412983658,1,390,74,1.0,1728,486,0,0,0,0,1,1
8,27.83882181415011,2,383,77,2.0,1495,485,0,0,0,0,1,1
8,22.627416997969522,3,379,78,1.7320508075688772,1377,483,0,0,0,0,1,1
8,18.35755975068582,4,375,79,3.0,1005,481,0,0,0,0,1,1
8,16.09347693943108,5,374,78,2.449489742783178,945,478,0,0,0,0,1,1
8,19.0,6,372,78,2.6457513110645907,1017,476,0,0,0,0,1,1
8,22.561028345356956,7,374,72,3.1622776601683795,1530,467,14,0,0,0,1,1
8,28.319604517012593,8,386,55,4.123105625617661,1788,441,75,0,0,0,1,1
8,30.215889859476256,9,404,47,4.58257569495584,1744,437,146,0,0,0,1,1
8,29.154759474226502,10,423,45,3.872983346207417,1788,449,213,0,0,0,1,1
8,31.12876483254676,11,439,38,3.4641016151377544,1788,442,263,0,0,0,1,1
8,32.72613634390714,12,452,37,4.0,1754,451,296,0,0,0,1,1
8,35.7211421989835,13,457,39,4.358898943540674,1730,462,288,0,0,0,1,1
8,36.51027252705737,14,460,33,3.7416573867739413,1788,444,237,0,0,0,1,1
8,37.76241517699841,15,463,36,3.0,1788,457,210,0,0,0,1,1
8,39.74921382870358,16,468,32,3.7416573867739413,1718,447,195,0,0,0,1,1
8,41.20679555607303,17,459,33,3.605551275463989,1788,443,98,0,0,0,1,1
8,41.60528812542944,18,451,37,3.605551275463989,1788,450,58,0,0,0,1,1
8,41.593268686170845,19,441,39,3.3166247903554,1788,447,8,0,0,0,1,1
8,37.296112397943034,20,432,40,4.58257569495584,1788,442,0,0,0,0,1,1
8,33.06055050963308,21,423,43,3.7416573867739413,1788,443,0,0,0,0,1,1
8,31.304951684997057,22,414,44,4.47213595499958,1788,438,0,0,0,0,1,1
8,38.19685850956856,23,407,45,4.0,1788,434,0,0,0,0,1,1
20,36.15245496505044,0,398,47,3.872983346207417,1788,432,0,0,0,0,1,1
20,30.298514815086232,1,391,50,3.872983346207417,1788,433,0,0,0,0,1,1
20,24.55605831561735,2,383,51,3.4641016151377544,1788,428,0,0,0,0,1,1
20,20.952326839756964,3,378,52,3.605551275463989,1788,426,0,0,0,0,1,1
20,15.937377450509228,4,374,53,4.242640687119285,1788,425,0,0,0,0,1,1
20,13.341664064126334,5,369,56,3.3166247903554,1788,427,0,0,0,0,1,1
20,15.748015748023622,6,365,57,3.1622776601683795,1788,426,0,0,0,0,1,1
20,19.672315572906,7,365,56,3.7416573867739413,1788,424,16,0,0,0,1,1
20,23.93741840717165,8,376,48,3.605551275463989,1788,414,81,0,0,0,1,1
20,26.70205984563738,9,397,43,3.605551275463989,1785,419,153,0,0,0,1,1
20,28.142494558940577,10,413,38,3.872983346207417,1788,418,217,0,0,0,1,1
20,30.463092423455635,11,428,35,3.7416573867739413,1746,422,262,0,0,0,1,1
20,32.57299494980466,12,438,34,3.7416573867739413,1747,427,275,0,0,0,1,1
20,35.09985754956849,13,448,33,4.123105625617661,1778,433,294,0,0,0,1,1
20,36.78314831549904,14,454,34,3.7416573867739413,1788,442,239,0,0,0,1,1
20,38.49675310984031,15,456,34,3.872983346207417,1746,444,240,0,0,0,1,1
20,41.291645644125154,16,456,35,3.7416573867739413,1785,447,132,0,0,0,1,1
20,43.08131845707603,17,451,38,4.47213595499958,1786,453,100,0,0,0,1,1
20,43.40506882842141,18,442,43,4.123105625617661,1788,461,20,0,0,0,1,1
20,42.391036788453285,19,436,45,3.872983346207417,1788,461,5,0,0,0,1,1
20,41.15823125451335,20,432,47,4.0,1788,463,0,0,0,0,1,1
20,40.45985664828782,21,425,53,4.795831523312719,1788,473,0,0,0,0,1,1
20,38.07886552931954,22,420,55,3.3166247903554,1788,473,0,0,0,0,1,1
20,32.155870381627054,23,414,56,4.69041575982343,1788,470,0,0,0,0,1,1
32,27.459060435491963,0,410,58,3.4641016151377544,1788,471,0,0,0,0,1,1
32,22.825424421026653,1,408,59,2.23606797749979,1788,471,0,0,0,0,1,1
32,17.88854381999832,2,406,59,3.1622776601683795,1788,470,0,0,0,0,1,1
32,14.491376746189438,3,405,61,1.7320508075688772,1788,473,0,0,0,0,1,1
32,12.328828005937952,4,403,61,3.4641016151377544,1788,471,0,0,0,0,1,1
32,16.217274740226856,5,402,61,3.872983346207417,1788,470,0,0,0,0,1,1
32,25.475478405713993,6,401,62,3.4641016151377544,1788,472,0,0,0,0,1,1
32,35.510561809129406,7,402,62,2.0,1788,473,2,0,0,0,1,1
32,38.80721582386451,8,405,61,3.7416573867739413,1788,473,16,0,0,0,1,1
32,26.664583251946766,9,399,77,3.4641016151377544,220,501,14,18,0,0,1,1
32,20.808652046684813,10,396,80,2.6457513110645907,1508,503,20,5,0,0,1,1
32,21.02379604162864,11,400,77,2.449489742783178,1588,502,31,0,0,0,1,1
32,25.80697580112788,12,402,74,3.3166247903554,1689,498,27,0,0,0,1,1
32,26.888659319497503,13,412,69,3.872983346207417,1698,497,72,0,0,0,1,1
32,23.0,14,419,68,2.8284271247461903,1718,502,78,0,0,0,1,1
32,11.661903789690601,15,420,72,2.6457513110645907,1615,511,43,0,0,0,1,1
32,6.164414002968976,16,418,82,3.605551275463989,284,529,23,23,0,0,1,1
32,4.69041575982343,17,390,87,7.0,331,510,7,47,0,0,1,1
32,10.583005244258363,18,382,88,4.242640687119285,611,503,2,47,0,0,1,1
32,8.48528137423857,19,380,88,1.4142135623730951,981,501,1,9,0,0,1,1
32,12.24744871391589,20,378,88,1.7320508075688772,1788,499,0,5,0,0,1,1
32,10.44030650891055,21,379,88,2.23606797749979,508,500,0,5,0,0,1,1
32,19.44222209522358,22,380,88,2.0,320,501,0,5,0,0,1,1
32,22.0,23,380,88,2.8284271247461903,685,501,0,0,0,0,1,1
44,22.315913604421397,0,377,88,1.0,285,498,0,0,0,0,1,1
44,22.0,1,376,88,3.3166247903554,443,497,0,0,0,0,1,1
44,17.97220075561143,2,372,87,2.0,809,492,0,0,0,0,1,1
44,14.89966442575134,3,369,88,1.4142135623730951,376,491,0,0,0,0,1,1
44,13.601470508735444,4,367,88,5.196152422706632,562,489,0,0,0,0,1,1
44,14.7648230602334,5,365,88,3.4641016151377544,403,487,0,0,0,0,1,1
44,24.413111231467404,6,363,88,0.0,509,485,0,0,0,0,1,1
44,35.53871128783372,7,364,88,4.358898943540674,323,486,3,0,0,0,1,1
44,43.0,8,368,81,4.358898943540674,368,477,53,0,0,0,1,1
44,32.68026927673638,9,379,72,4.795831523312719,1462,471,120,0,0,0,1,1
44,28.495613697550013,10,394,64,5.5677643628300215,1788,469,224,0,0,0,1,1
44,30.463092423455635,11,408,55,5.196152422706632,1788,462,270,0,0,0,1,1
44,31.352830813181765,12,421,48,5.291502622129181,1788,456,302,0,0,0,1,1
44,31.38470965295043,13,428,49,5.291502622129181,1788,465,287,0,0,0,1,1
44,31.22498999199199,14,437,43,6.164414002968976,1786,456,267,0,0,0,1,1
44,34.02939905434711,15,430,42,5.830951894845301,1788,447,209,0,0,0,1,1
44,37.16180835212409,16,434,38,6.557438524302,1788,438,182,0,0,0,1,1
44,42.43819034784589,17,439,38,5.744562646538029,1788,442,149,0,0,0,1,1
44,46.33573135281238,18,431,44,5.0990195135927845,1788,454,80,0,0,0,1,1
44,45.48626166217664,19,414,40,5.5677643628300215,1788,426,18,0,0,0,1,1
44,44.27188724235731,20,400,40,5.744562646538029,1788,413,0,0,0,0,1,1
44,43.977266854592045,21,392,46,5.477225575051661,1788,423,0,0,0,0,1,1
44,41.30375285612676,22,385,49,3.872983346207417,1788,425,0,0,0,0,1,1
44,34.813790371058424,23,380,51,2.23606797749979,1788,425,0,0,0,0,1,1
56,31.160872901765767,0,374,55,3.872983346207417,1788,430,0,0,0,0,1,1
56,27.184554438136374,1,372,57,3.3166247903554,1788,433,0,0,0,0,1,1
56,22.15851980616034,2,369,63,3.0,1788,443,0,0,0,0,1,1
56,19.364916731037084,3,365,68,2.0,1788,450,0,0,0,0,1,1
56,14.798648586948742,4,362,72,1.4142135623730951,1788,455,0,0,0,0,1,1
56,15.748015748023622,5,360,73,2.23606797749979,1788,455,0,0,0,0,1,1
56,25.865034312755125,6,361,73,2.23606797749979,1788,456,0,0,0,0,1,1
56,37.82856063875548,7,361,70,3.0,1788,450,13,0,0,0,1,1
56,44.58699361921591,8,375,60,4.358898943540674,1788,442,74,0,0,0,1,1
56,34.27827300200522,9,397,50,5.477225575051661,1762,439,146,0,0,0,1,1
56,28.91366458960192,10,417,40,6.244997998398398,1784,429,213,0,0,0,1,1
56,30.4138126514911,11,427,38,5.385164807134504,1788,431,238,0,0,0,1,1
56,32.526911934581186,12,434,35,7.0710678118654755,1788,427,280,0,0,0,1,1
56,32.046840717924134,13,436,37,6.928203230275509,1771,436,292,0,0,0,1,1
56,31.25699921617557,14,442,33,7.0710678118654755,1702,427,279,0,0,0,1,1
56,33.37663853655727,15,444,34,7.14142842854285,1717,433,265,0,0,0,1,1
56,37.36308338453881,16,445,28,6.324555320336759,1775,411,203,0,0,0,1,1
56,43.069710934716056,17,440,31,7.0710678118654755,1788,418,151,0,0,0,1,1
56,46.32493928760188,18,433,36,4.898979485566356,1788,430,77,0,0,0,1,1
56,45.39823785126467,19,417,46,5.656854249492381,1788,446,15,0,0,0,1,1
56,43.80639222761902,20,408,55,4.47213595499958,1788,462,0,0,0,0,1,1
56,42.720018726587654,21,402,66,4.795831523312719,1763,481,0,0,0,0,1,1
56,40.80441152620633,22,399,73,4.242640687119285,1466,493,0,0,0,0,1,1
56,34.61213659975356,23,393,74,4.242640687119285,1273,489,0,0,0,0,1,1
68,30.83828789021855,0,388,74,2.23606797749979,1391,484,0,0,0,0,1,1
68,27.09243436828813,1,382,76,1.4142135623730951,1217,482,0,0,0,0,1,1
68,22.978250586152114,2,379,77,1.4142135623730951,1166,481,0,0,0,0,1,1
68,17.86057109949175,3,378,76,1.0,1097,478,0,0,0,0,1,1
68,14.628738838327793,4,379,78,2.0,790,483,0,0,0,0,1,1
68,15.684387141358123,5,380,78,2.449489742783178,692,484,0,0,0,0,1,1
68,25.942243542145693,6,377,75,2.8284271247461903,1309,475,0,0,0,0,1,1
68,37.26929030716845,7,372,74,2.0,1200,468,9,0,0,0,1,1
68,44.36214602563767,8,381,68,3.0,1225,465,43,0,0,0,1,1
68,34.14674215792775,9,398,63,2.23606797749979,1289,471,95,0,0,0,1,1
68,28.705400188814647,10,409,61,3.4641016151377544,1258,477,96,0,0,0,1,1
68,30.479501308256342,11,422,54,5.0,1486,473,132,0,0,0,1,1
68,32.07802986469088,12,432,51,4.795831523312719,1390,474,167,0,0,0,1,1
68,32.17141588429082,13,443,43,4.795831523312719,1437,462,185,0,0,0,1,1
68,31.937438845342623,14,442,38,5.656854249492381,1657,445,165,0,0,0,1,1
68,32.77193921634788,15,441,39,5.477225575051661,1668,447,93,0,0,0,1,1
68,35.58089374931439,16,432,46,6.244997998398398,1697,460,54,0,0,0,1,1
68,38.22302970723278,17,429,54,5.477225575051661,1788,479,43,0,0,0,1,1
68,45.51922670696417,18,421,49,5.385164807134504,1788,459,16,0,0,0,1,1
68,42.41462012089699,19,416,62,5.744562646538029,1788,486,5,0,0,0,1,1
68,41.66533331199932,20,414,62,6.0,1788,484,0,0,0,0,1,1
68,41.27953488110059,21,409,61,5.0,1788,477,0,0,0,0,1,1
68,39.395431207184416,22,406,62,5.0,1780,476,0,0,0,0,1,1
68,23.643180835073778,23,402,62,6.855654600401044,1770,473,0,0,0,0,1,1
80,23.515952032609693,0,376,73,5.916079783099616,1721,470,0,9,0,0,1,1
80,18.547236990991408,1,379,68,5.0990195135927845,1567,463,0,0,0,0,1,1
80,16.06237840420901,2,376,67,4.69041575982343,1359,458,0,5,0,0,1,1
80,16.06237840420901,3,374,66,4.242640687119285,1351,454,0,0,0,0,1,1
80,13.564659966250536,4,371,57,3.872983346207417,1511,432,0,0,0,0,1,1
80,15.684387141358123,5,368,58,3.4641016151377544,1443,431,0,0,0,0,1,1
80,24.839484696748443,6,365,61,4.0,1483,435,0,0,0,0,1,1
80,36.235341863986875,7,366,65,4.242640687119285,1185,445,7,0,0,0,1,1
80,44.28317965096906,8,368,69,5.0,1066,455,32,0,0,0,1,1
80,34.26368339802363,9,376,54,5.196152422706632,1757,429,115,0,0,0,1,1
80,29.732137494637012,10,389,49,4.242640687119285,1750,429,202,0,0,0,1,1
80,31.240998703626616,11,401,42,5.916079783099616,1758,420,262,0,0,0,1,1
80,34.539832078341085,12,405,41,6.164414002968976,1788,421,285,0,0,0,1,1
80,33.19638534539566,13,406,41,5.385164807134504,1788,422,237,0,0,0,1,1
